id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,canonical_category,outfit_part,base_colour,split,category_idx
37879,Unisex,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Happy Socks Unisex Black Socks,C:\Users\LENOVO\New folder\data\raw\images\37879.jpg,Accessories,accessory,Black,train,9
24452,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Nike Men White Court Shuttle IV Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\24452.jpg,Sneakers,shoes,White,train,8
4584,Unisex,Accessories,Bags,Backpacks,Red,Winter,2015.0,Casual,Wildcraft Unisex Red Backpack,C:\Users\LENOVO\New folder\data\raw\images\4584.jpg,Accessories,accessory,Red,train,9
36351,Men,Accessories,Ties,Ties,Blue,Summer,2012.0,Formal,Reid & Taylor Men Blue Tie,C:\Users\LENOVO\New folder\data\raw\images\36351.jpg,Accessories,accessory,Blue,train,9
14001,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Solid Navy Blue Jerseys,C:\Users\LENOVO\New folder\data\raw\images\14001.jpg,T-Shirt,top,Navy Blue,train,0
20234,Women,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Wrangler Women Baroque Polo Turquoise T-shirt,C:\Users\LENOVO\New folder\data\raw\images\20234.jpg,T-Shirt,top,Blue,val,0
5456,Men,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2011.0,Sports,Nike Men's Basic Woven Med Blue Short,C:\Users\LENOVO\New folder\data\raw\images\5456.jpg,Trousers,bottom,Navy Blue,train,3
37283,Women,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Tantra Women Brown Fight Peace T-shirt,C:\Users\LENOVO\New folder\data\raw\images\37283.jpg,T-Shirt,top,Brown,train,0
44771,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Globalite Men Navy Blue Skid Shoes,C:\Users\LENOVO\New folder\data\raw\images\44771.jpg,Shoes,shoes,Grey,train,7
25746,Men,Accessories,Belts,Belts,Black,Winter,2015.0,Casual,Lino Perros Men Leather Black Belt,C:\Users\LENOVO\New folder\data\raw\images\25746.jpg,Accessories,accessory,Black,train,9
11573,Women,Apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Printed Green Kurtas,C:\Users\LENOVO\New folder\data\raw\images\11573.jpg,Shirt,top,Green,train,1
39319,Boys,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Gini and Jony Boys Beige Shorts,C:\Users\LENOVO\New folder\data\raw\images\39319.jpg,Trousers,bottom,Beige,val,3
33623,Women,Accessories,Wallets,Wallets,Blue,Summer,2012.0,Casual,Lino Perros Women Blue Wallet,C:\Users\LENOVO\New folder\data\raw\images\33623.jpg,Accessories,accessory,Blue,train,9
57366,Women,Apparel,Innerwear,Briefs,Pink,Winter,2015.0,Casual,Amante Women Pink Lace Briefs PCFR11,C:\Users\LENOVO\New folder\data\raw\images\57366.jpg,Accessories,accessory,Pink,train,9
24694,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Locomotive Men Striped White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\24694.jpg,T-Shirt,top,White,train,0
27011,Women,Apparel,Bottomwear,Capris,White,Summer,2012.0,Casual,Jealous 21 Women White Capris,C:\Users\LENOVO\New folder\data\raw\images\27011.jpg,Trousers,bottom,White,train,3
13224,Men,Apparel,Topwear,Sweatshirts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Printed Blue Sweatshirts,C:\Users\LENOVO\New folder\data\raw\images\13224.jpg,T-Shirt,top,Blue,val,0
43554,Women,Accessories,Socks,Socks,Cream,Summer,2012.0,Casual,Puma Women Cream Socks,C:\Users\LENOVO\New folder\data\raw\images\43554.jpg,Accessories,accessory,Cream,test,9
28865,Men,Apparel,Topwear,Tshirts,Brown,Summer,2012.0,Casual,Proline Men Brown Striped Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\28865.jpg,T-Shirt,top,Brown,test,0
2673,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Murcia Women Sleek Black Leatherette Hand Bag,C:\Users\LENOVO\New folder\data\raw\images\2673.jpg,Accessories,accessory,Black,test,9
31174,Girls,Apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Gini and Jony Girls Red Top,C:\Users\LENOVO\New folder\data\raw\images\31174.jpg,T-Shirt,top,Red,train,0
8349,Boys,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Doodle Boy's I love Driving Green Kidswear,C:\Users\LENOVO\New folder\data\raw\images\8349.jpg,T-Shirt,top,Green,train,0
55431,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Revlon True Red Colorburst Lipstick 090,C:\Users\LENOVO\New folder\data\raw\images\55431.jpg,Accessories,accessory,Red,train,9
34406,Men,Apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt,C:\Users\LENOVO\New folder\data\raw\images\34406.jpg,T-Shirt,top,Black,train,0
28059,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016.0,Casual,Jockey ELANCE Men Pack Of 2 Briefs 1010,C:\Users\LENOVO\New folder\data\raw\images\28059.jpg,Accessories,accessory,Blue,val,9
48980,Women,Accessories,Jewellery,Ring,Silver,Summer,2012.0,Casual,Lucera Women Silver Ring,C:\Users\LENOVO\New folder\data\raw\images\48980.jpg,Accessories,accessory,Silver,train,9
17684,Women,Footwear,Shoes,Casual Shoes,Grey,Winter,2015.0,Casual,Catwalk Women Ballerina Grey Casual Shoe,C:\Users\LENOVO\New folder\data\raw\images\17684.jpg,Shoes,shoes,Grey,train,7
31948,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012.0,Sports,Nike Men Air Pegasus Blue Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\31948.jpg,Sneakers,shoes,Blue,train,8
51091,Women,Free Items,Free Gifts,Free Gifts,Green,Summer,2012.0,Ethnic,Satya Paul Green Saree,C:\Users\LENOVO\New folder\data\raw\images\51091.jpg,Accessories,accessory,Green,val,9
22563,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Brown Women Casual Sling Bag,C:\Users\LENOVO\New folder\data\raw\images\22563.jpg,Accessories,accessory,Brown,test,9
7301,Women,Apparel,Topwear,Tops,Blue,Summer,2011.0,Casual,UCB Women Stripe Short Sleeve Blue White Top,C:\Users\LENOVO\New folder\data\raw\images\7301.jpg,T-Shirt,top,Blue,train,0
46026,Women,Accessories,Jewellery,Pendant,Gold,Winter,2016.0,Casual,Estelle Women Gold Pendant with Chain,C:\Users\LENOVO\New folder\data\raw\images\46026.jpg,Accessories,accessory,Gold,train,9
30294,Men,Apparel,Topwear,Tshirts,Off White,Summer,2012.0,Casual,Myntra Men Global Response Off White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\30294.jpg,T-Shirt,top,Off White,train,0
27223,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Kids Girl Printed Blue Dress,C:\Users\LENOVO\New folder\data\raw\images\27223.jpg,Dress,top,Blue,train,4
13016,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Inc 5 Women Casual Brown Wedges,C:\Users\LENOVO\New folder\data\raw\images\13016.jpg,Shoes,shoes,Brown,train,7
3593,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2014.0,Casual,Converse Unisex Black Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\3593.jpg,Shoes,shoes,Black,val,7
34634,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Lotto Men Brown Fella Tres Shoes,C:\Users\LENOVO\New folder\data\raw\images\34634.jpg,Shoes,shoes,Brown,train,7
7133,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Urban Yoga Men Bottom Grey Yoga Pants,C:\Users\LENOVO\New folder\data\raw\images\7133.jpg,Trousers,bottom,Grey,val,3
8947,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Indigo Nation Men ID Printed Grey Trousers,C:\Users\LENOVO\New folder\data\raw\images\8947.jpg,Trousers,bottom,Grey,train,3
22751,Women,Apparel,Topwear,Kurtas,White,Fall,2011.0,Ethnic,BIBA Women Printed White Kurta,C:\Users\LENOVO\New folder\data\raw\images\22751.jpg,Shirt,top,White,test,1
52426,Women,Apparel,Loungewear and Nightwear,Nightdress,Blue,Winter,2015.0,Casual,Red Rose Women Blue Nightdress,C:\Users\LENOVO\New folder\data\raw\images\52426.jpg,Accessories,accessory,Blue,train,9
39917,Women,Accessories,Bags,Handbags,Yellow,Fall,2012.0,Casual,Tortoise Women Yellow Sling Bag,C:\Users\LENOVO\New folder\data\raw\images\39917.jpg,Accessories,accessory,Yellow,train,9
5664,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Tantra Men's Shloka Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\5664.jpg,T-Shirt,top,Blue,train,0
57968,Women,Apparel,Saree,Sarees,Rust,Fall,2012.0,Ethnic,Prafful Rust Sari,C:\Users\LENOVO\New folder\data\raw\images\57968.jpg,Accessories,accessory,Rust,train,9
20006,Women,Apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,United Colors of Benetton Women Printed Green T-shirt,C:\Users\LENOVO\New folder\data\raw\images\20006.jpg,T-Shirt,top,Green,train,0
41031,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Nautica Men Black Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\41031.jpg,Accessories,accessory,Black,train,9
25574,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012.0,Sports,FILA Men Trempet Black & White Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\25574.jpg,Sneakers,shoes,Black,train,8
56086,Women,Personal Care,Lips,Lip Gloss,Brown,Spring,2017.0,Casual,ColorBar Star Shine Chai Lip Gloss 07,C:\Users\LENOVO\New folder\data\raw\images\56086.jpg,Accessories,accessory,Brown,train,9
11741,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Casual,Lee Men Stripes Navy Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\11741.jpg,T-Shirt,top,Navy Blue,train,0
10693,Women,Apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,Doodle Girl Cute Purple Tops,C:\Users\LENOVO\New folder\data\raw\images\10693.jpg,T-Shirt,top,Purple,train,0
57154,Women,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012.0,Casual,Elle Women Grey Melange T-shirt,C:\Users\LENOVO\New folder\data\raw\images\57154.jpg,T-Shirt,top,Grey Melange,val,0
58920,Men,Accessories,Accessories,Accessory Gift Set,Maroon,Summer,2012.0,Casual,Hakashi Men Combo pack Tie+Cufflink+Pocket square,C:\Users\LENOVO\New folder\data\raw\images\58920.jpg,Accessories,accessory,Maroon,val,9
19148,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,United Colors of Benetton Men Navy Blue Polo Tshirt,C:\Users\LENOVO\New folder\data\raw\images\19148.jpg,T-Shirt,top,Navy Blue,train,0
55267,Women,Personal Care,Makeup,Kajal and Eyeliner,Olive,Spring,2017.0,Casual,Lakme Absolute Shine Line Olive Eye Liner,C:\Users\LENOVO\New folder\data\raw\images\55267.jpg,Accessories,accessory,Olive,train,9
26795,Men,Apparel,Topwear,Shirts,Blue,Summer,2013.0,Formal,Arrow Men Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\26795.jpg,Shirt,top,Blue,train,1
31722,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,C:\Users\LENOVO\New folder\data\raw\images\31722.jpg,Accessories,accessory,Silver,train,9
49638,Women,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Mineral Women Pink Top,C:\Users\LENOVO\New folder\data\raw\images\49638.jpg,T-Shirt,top,Pink,train,0
43302,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,United Colors of Benetton Women Purple Dress,C:\Users\LENOVO\New folder\data\raw\images\43302.jpg,Dress,top,Purple,val,4
2025,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010.0,Sports,ADIDAS Mens Full Grey T-shirt,C:\Users\LENOVO\New folder\data\raw\images\2025.jpg,T-Shirt,top,Grey,train,0
13472,Women,Apparel,Dress,Dresses,White,Summer,2011.0,Casual,United Colors of Benetton Women Solid White Dress,C:\Users\LENOVO\New folder\data\raw\images\13472.jpg,Dress,top,White,train,4
7557,Men,Apparel,Bottomwear,Shorts,Green,Summer,2011.0,Sports,Nike Men's Tempo 5 Green Short,C:\Users\LENOVO\New folder\data\raw\images\7557.jpg,Trousers,bottom,Green,val,3
35382,Boys,Footwear,Shoes,Casual Shoes,Grey,Summer,2012.0,Casual,Enroute Boys Grey Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\35382.jpg,Shoes,shoes,Grey,train,7
19974,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Women Yellow T-shirt,C:\Users\LENOVO\New folder\data\raw\images\19974.jpg,T-Shirt,top,Yellow,train,0
16100,Women,Accessories,Eyewear,Sunglasses,Maroon,Winter,2016.0,Casual,M tv Women My Fab Eyewear Maroon Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\16100.jpg,Accessories,accessory,Maroon,train,9
50715,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Doodle Boys White Printed T-Shirt,C:\Users\LENOVO\New folder\data\raw\images\50715.jpg,T-Shirt,top,White,train,0
6485,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,ADIDAS Men's Grey Strip T-shirt,C:\Users\LENOVO\New folder\data\raw\images\6485.jpg,T-Shirt,top,Grey,train,0
34250,Men,Apparel,Bottomwear,Shorts,Charcoal,Summer,2013.0,Sports,Proline Charcoal Grey Shorts,C:\Users\LENOVO\New folder\data\raw\images\34250.jpg,Trousers,bottom,Charcoal,train,3
44127,Men,Personal Care,Fragrance,Deodorant,Grey,Spring,2017.0,Casual,Boss Men In Motion Deo,C:\Users\LENOVO\New folder\data\raw\images\44127.jpg,Accessories,accessory,Grey,train,9
14657,Men,Apparel,Bottomwear,Trousers,Grey,Fall,2011.0,Casual,Probase Men Solid DK.Grey Trousers,C:\Users\LENOVO\New folder\data\raw\images\14657.jpg,Trousers,bottom,Grey,train,3
33849,Men,Footwear,Shoes,Casual Shoes,Blue,Summer,2012.0,Casual,Puma Men Blue Shoes,C:\Users\LENOVO\New folder\data\raw\images\33849.jpg,Shoes,shoes,Blue,train,7
20462,Women,Accessories,Bags,Mobile Pouch,Purple,Winter,2015.0,Casual,Baggit Women Auxi Baby Purple Mobile Pouch,C:\Users\LENOVO\New folder\data\raw\images\20462.jpg,Accessories,accessory,Purple,train,9
15785,Men,Apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Facit Men Mid- Rise BF Black Briefs,C:\Users\LENOVO\New folder\data\raw\images\15785.jpg,Accessories,accessory,Black,train,9
52042,Unisex,Apparel,Topwear,Rain Jacket,Black,Summer,2012.0,,Just Natural Unisex Black Rain Jacket,C:\Users\LENOVO\New folder\data\raw\images\52042.jpg,Jacket,outerwear,Black,train,6
36507,Women,Accessories,Bags,Handbags,Grey,Summer,2012.0,Casual,United Colors of Benetton Women Grey Bag,C:\Users\LENOVO\New folder\data\raw\images\36507.jpg,Accessories,accessory,Grey,train,9
57530,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012.0,Casual,Provogue Men Black Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\57530.jpg,Shoes,shoes,Black,train,7
33075,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,U.S.Polo Assn. Men Blue & Orange Striped T-shirt,C:\Users\LENOVO\New folder\data\raw\images\33075.jpg,T-Shirt,top,Blue,train,0
40587,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,Aurelia Women Brown Kurta,C:\Users\LENOVO\New folder\data\raw\images\40587.jpg,Shirt,top,Brown,train,1
41455,Men,Footwear,Sandal,Sandals,Grey,Summer,2012.0,Casual,Lee Cooper Men Grey Sandals,C:\Users\LENOVO\New folder\data\raw\images\41455.jpg,Shoes,shoes,Grey,train,7
25110,Women,Accessories,Belts,Belts,Olive,Winter,2015.0,Casual,Lino Perros Women Olive Belts,C:\Users\LENOVO\New folder\data\raw\images\25110.jpg,Accessories,accessory,Olive,train,9
44315,Men,Apparel,Bottomwear,Trousers,Blue,Summer,2012.0,Casual,Indian Terrain Men Blue Trousers,C:\Users\LENOVO\New folder\data\raw\images\44315.jpg,Trousers,bottom,Blue,val,3
36735,Women,Apparel,Topwear,Tshirts,Multi,Summer,2012.0,Casual,Spykar Women Cult Multi T-shirt,C:\Users\LENOVO\New folder\data\raw\images\36735.jpg,T-Shirt,top,Multi,test,0
21782,Men,Accessories,Belts,Belts,Brown,Fall,2011.0,Casual,Fossil Men Edsel Brown Belt,C:\Users\LENOVO\New folder\data\raw\images\21782.jpg,Accessories,accessory,Brown,train,9
59698,Women,Apparel,Innerwear,Camisoles,Cream,Summer,2014.0,Casual,Avirate Cream Fitted Camisoles,C:\Users\LENOVO\New folder\data\raw\images\59698.jpg,Accessories,accessory,Cream,train,9
33247,Men,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Men Grey Check Shirt,C:\Users\LENOVO\New folder\data\raw\images\33247.jpg,Shirt,top,Grey,train,1
57702,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,,Lotus Herbals Almond Anti-Wrinkle Creme,C:\Users\LENOVO\New folder\data\raw\images\57702.jpg,Accessories,accessory,White,train,9
25322,Men,Accessories,Watches,Watches,Grey,Winter,2016.0,Casual,Casio Edifice Men Chronograph Watch EF-550D-7AVDF(ED391),C:\Users\LENOVO\New folder\data\raw\images\25322.jpg,Accessories,accessory,Grey,test,9
11117,Men,Apparel,Topwear,Shirts,Grey,Fall,2011.0,Formal,Indigo Nation Men Solid Grey Shirts,C:\Users\LENOVO\New folder\data\raw\images\11117.jpg,Shirt,top,Grey,test,1
41667,Women,Footwear,Shoes,Heels,Black,Spring,2013.0,Casual,Catwalk Women Black Heels,C:\Users\LENOVO\New folder\data\raw\images\41667.jpg,Shoes,shoes,Black,train,7
32395,Women,Apparel,Topwear,Shirts,Grey,Summer,2012.0,Formal,Arrow Woman Grey Shirt,C:\Users\LENOVO\New folder\data\raw\images\32395.jpg,Shirt,top,Grey,test,1
55055,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017.0,,Lakme Enrich Satins Lipstick 131,C:\Users\LENOVO\New folder\data\raw\images\55055.jpg,Accessories,accessory,Purple,train,9
12792,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Sports,Nike Men Manchester United Black Jersey,C:\Users\LENOVO\New folder\data\raw\images\12792.jpg,T-Shirt,top,Black,test,0
27475,Women,Apparel,Innerwear,Bra,White,Winter,2015.0,Casual,Jockey Women White Essence Bra 2001,C:\Users\LENOVO\New folder\data\raw\images\27475.jpg,Accessories,accessory,White,train,9
13640,Women,Footwear,Shoes,Flats,Purple,Winter,2012.0,Casual,Carlton London Women Purple Flat Shoes,C:\Users\LENOVO\New folder\data\raw\images\13640.jpg,Shoes,shoes,Purple,train,7
54187,Men,Apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Jockey MC Men Grey Pack of 2 Briefs 8003,C:\Users\LENOVO\New folder\data\raw\images\54187.jpg,Accessories,accessory,Charcoal,val,9
43130,Women,Personal Care,Fragrance,Perfume and Body Mist,Purple,Spring,2017.0,Casual,David Beckham Women Signature Eau De Toilette 50 ml,C:\Users\LENOVO\New folder\data\raw\images\43130.jpg,Accessories,accessory,Purple,train,9
2217,Women,Accessories,Socks,Socks,Pink,Fall,2010.0,Sports,ADIDAS Women Pink Socks,C:\Users\LENOVO\New folder\data\raw\images\2217.jpg,Accessories,accessory,Pink,train,9
16332,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Formal,Peter England Men Stripes Red Shirt,C:\Users\LENOVO\New folder\data\raw\images\16332.jpg,Shirt,top,Red,train,1
55869,Women,Personal Care,Nails,Nail Polish,Red,Spring,2017.0,Casual,Colorbar All Fired Up 2 Nail Lacquer 83V,C:\Users\LENOVO\New folder\data\raw\images\55869.jpg,Accessories,accessory,Red,train,9
46442,Men,Accessories,Watches,Watches,Silver,Winter,2016.0,Casual,Timex Men Silver Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\46442.jpg,Accessories,accessory,Silver,val,9
47590,Women,Footwear,Shoes,Heels,Green,Winter,2012.0,Casual,Portia Women Green Sandals,C:\Users\LENOVO\New folder\data\raw\images\47590.jpg,Shoes,shoes,Green,train,7
34062,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Printed Pink Dress,C:\Users\LENOVO\New folder\data\raw\images\34062.jpg,Dress,top,Pink,test,4
50527,Men,Apparel,Innerwear,Briefs,Navy Blue,Winter,2016.0,Casual,Chromozome Men Navy Blue Pack of 2 Briefs,C:\Users\LENOVO\New folder\data\raw\images\50527.jpg,Accessories,accessory,Navy Blue,train,9
59005,Men,Personal Care,Fragrance,Deodorant,Black,Spring,2017.0,Casual,Brut Men Musk Deo,C:\Users\LENOVO\New folder\data\raw\images\59005.jpg,Accessories,accessory,Black,train,9
56871,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,HM Women Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\56871.jpg,Shoes,shoes,Black,train,7
44588,Men,Apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Scullers Men White & Navy Blue Check Shirt,C:\Users\LENOVO\New folder\data\raw\images\44588.jpg,Shirt,top,White,train,1
32508,Men,Footwear,Sandal,Sandals,Brown,Winter,2015.0,Casual,Franco Leone Men Brown Sandals,C:\Users\LENOVO\New folder\data\raw\images\32508.jpg,Shoes,shoes,Brown,train,7
59839,Women,Personal Care,Fragrance,Fragrance Gift Set,Maroon,Spring,2017.0,Casual,Valley of Flowers Women Fragrance Gift Set,C:\Users\LENOVO\New folder\data\raw\images\59839.jpg,Accessories,accessory,Maroon,test,9
21923,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,BIBA Women Printed Black Kurta,C:\Users\LENOVO\New folder\data\raw\images\21923.jpg,Shirt,top,Black,train,1
36994,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Lino Perros Women Brown Handbag,C:\Users\LENOVO\New folder\data\raw\images\36994.jpg,Accessories,accessory,Brown,train,9
10658,Women,Apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Girl Little frock White Tops,C:\Users\LENOVO\New folder\data\raw\images\10658.jpg,T-Shirt,top,White,train,0
40128,Girls,Apparel,Topwear,Tops,Orange,Summer,2012.0,Casual,Gini and Jony Girls Roseatte Orange Top,C:\Users\LENOVO\New folder\data\raw\images\40128.jpg,T-Shirt,top,Orange,train,0
38032,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Q&Q Women Black Watch,C:\Users\LENOVO\New folder\data\raw\images\38032.jpg,Accessories,accessory,Black,train,9
9062,Men,Apparel,Topwear,Shirts,Pink,Fall,2011.0,Formal,Mark Taylor Men Pink Striped Shirt,C:\Users\LENOVO\New folder\data\raw\images\9062.jpg,Shirt,top,Pink,val,1
48345,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012.0,Casual,Pitaraa Golden Nugget Long Necklace,C:\Users\LENOVO\New folder\data\raw\images\48345.jpg,Accessories,accessory,Gold,train,9
18435,Unisex,Accessories,Accessories,Messenger Bag,Black,Fall,2011.0,Casual,Vital Gear Unisex Black Messenger Bag,C:\Users\LENOVO\New folder\data\raw\images\18435.jpg,Accessories,accessory,Black,val,9
