id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,image_path,canonical_category,outfit_part,base_colour
14858,Women,Accessories,Wallets,Wallets,Red,Summer,2011.0,Casual,United Colors of Benetton Women Solid Red Wallets,C:\Users\LENOVO\New folder\data\raw\images\14858.jpg,Accessories,accessory,Red
33646,Men,Footwear,Sandal,Sandals,Black,Summer,2012.0,Casual,Lotto Men Ridge Black Sandals,C:\Users\LENOVO\New folder\data\raw\images\33646.jpg,Shoes,shoes,Black
57303,Women,Footwear,Shoes,Heels,Brown,Winter,2012.0,Casual,Rocia Women Brown Wedges,C:\Users\LENOVO\New folder\data\raw\images\57303.jpg,Shoes,shoes,Brown
11516,Women,Footwear,Shoes,Heels,Black,Winter,2015.0,Casual,Catwalk Women Lifestyle Black Heels,C:\Users\LENOVO\New folder\data\raw\images\11516.jpg,Shoes,shoes,Black
41266,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Arrow Men Brown Wallet,C:\Users\LENOVO\New folder\data\raw\images\41266.jpg,Accessories,accessory,Brown
20251,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011.0,Casual,Wrangler Men Heavy Grey Tshirt,C:\Users\LENOVO\New folder\data\raw\images\20251.jpg,T-Shirt,top,Grey
14064,Men,Apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Pack of 2 Stripes Red Blue Tshirts,C:\Users\LENOVO\New folder\data\raw\images\14064.jpg,T-Shirt,top,Red
44714,Men,Footwear,Flip Flops,Flip Flops,Maroon,Summer,2012.0,Casual,Lotto Men Maroon Juve Flip Flop,C:\Users\LENOVO\New folder\data\raw\images\44714.jpg,Shoes,shoes,Maroon
5433,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Nike Men's Speed Fury Red T-shirt,C:\Users\LENOVO\New folder\data\raw\images\5433.jpg,T-Shirt,top,Red
52671,Men,Accessories,Watches,Watches,Navy Blue,Winter,2016.0,Casual,Morellato Men Navy Blue Watch,C:\Users\LENOVO\New folder\data\raw\images\52671.jpg,Accessories,accessory,Navy Blue
59299,Men,Apparel,Topwear,Shirts,Blue,Fall,2012.0,Casual,U.S. Polo Assn. Men Striped Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\59299.jpg,Shirt,top,Blue
49837,Women,Footwear,Flip Flops,Flip Flops,Blue,Winter,2012.0,Casual,iPanema Women Blue Flip Flops,C:\Users\LENOVO\New folder\data\raw\images\49837.jpg,Shoes,shoes,Blue
16733,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Lotto Men Earth Black Slipper,C:\Users\LENOVO\New folder\data\raw\images\16733.jpg,Shoes,shoes,Black
7364,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men's Brown casual Shoe,C:\Users\LENOVO\New folder\data\raw\images\7364.jpg,Shoes,shoes,Brown
34463,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,ADIDAS Unisex Black Backpack,C:\Users\LENOVO\New folder\data\raw\images\34463.jpg,Accessories,accessory,Black
47191,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Franco Leone Men Black Formal Shoes,C:\Users\LENOVO\New folder\data\raw\images\47191.jpg,Shoes,shoes,Black
27848,Women,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Scullers For Her Navy Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\27848.jpg,T-Shirt,top,Navy Blue
31111,Boys,Apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Gini and Jony Boys Solid Black Jeans,C:\Users\LENOVO\New folder\data\raw\images\31111.jpg,Jeans,bottom,Black
55454,Women,Personal Care,Lips,Lipstick,Burgundy,Spring,2017.0,Casual,Revlon Velvet Touch Royal Burgundy Lipstick 96,C:\Users\LENOVO\New folder\data\raw\images\55454.jpg,Accessories,accessory,Burgundy
12393,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Formal,Reid & Taylor Men Solid Black Socks,C:\Users\LENOVO\New folder\data\raw\images\12393.jpg,Accessories,accessory,Black
13241,Men,Apparel,Topwear,Jackets,White,Fall,2011.0,Casual,Palm Tree Kids Boys Solid White Jackets,C:\Users\LENOVO\New folder\data\raw\images\13241.jpg,Jacket,outerwear,White
54586,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Sushilas Women Printed Green Kurta,C:\Users\LENOVO\New folder\data\raw\images\54586.jpg,Shirt,top,Green
27074,Women,Footwear,Shoes,Flats,Blue,Winter,2015.0,Casual,Catwalk Women Blue Casual Flats,C:\Users\LENOVO\New folder\data\raw\images\27074.jpg,Shoes,shoes,Blue
2616,Women,Footwear,Shoes,Flats,Gold,Fall,2010.0,Sports,Carlton London Women Gold Wedge Sandal,C:\Users\LENOVO\New folder\data\raw\images\2616.jpg,Shoes,shoes,Gold
43531,Women,Apparel,Topwear,Tops,Off White,Summer,2012.0,Casual,French Connection Women Off White Top,C:\Users\LENOVO\New folder\data\raw\images\43531.jpg,T-Shirt,top,Off White
46271,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,109F Blue A-Line Dress,C:\Users\LENOVO\New folder\data\raw\images\46271.jpg,Dress,top,Blue
35783,Women,Footwear,Shoes,Heels,Turquoise Blue,Summer,2012.0,Casual,Enroute Women Turquoise Blue Flats,C:\Users\LENOVO\New folder\data\raw\images\35783.jpg,Shoes,shoes,Turquoise Blue
7156,Men,Apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Scullers Men Black Check Shirt,C:\Users\LENOVO\New folder\data\raw\images\7156.jpg,Shirt,top,Black
22734,Women,Footwear,Shoes,Sports Shoes,Grey,Fall,2011.0,Sports,Nike Women Grey Lunarglide +3 Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\22734.jpg,Sneakers,shoes,Grey
8922,Men,Accessories,Belts,Belts,White,Fall,2011.0,Casual,Puma Men Cat  White Belt,C:\Users\LENOVO\New folder\data\raw\images\8922.jpg,Accessories,accessory,White
16501,Men,Apparel,Topwear,Tshirts,Brown,Fall,2011.0,Casual,Locomotive Men Printed Brown TShirt,C:\Users\LENOVO\New folder\data\raw\images\16501.jpg,T-Shirt,top,Brown
50314,Men,Accessories,Ties,Ties,Brown,Summer,2012.0,Formal,Park Avenue Men Brown Tie,C:\Users\LENOVO\New folder\data\raw\images\50314.jpg,Accessories,accessory,Brown
34651,Women,Footwear,Shoes,Sports Shoes,Black,Fall,2012.0,Sports,Fila Women Top Fuel Black Sports Shoes,C:\Users\LENOVO\New folder\data\raw\images\34651.jpg,Sneakers,shoes,Black
6084,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Men's Johny Collar With Two Tone White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\6084.jpg,T-Shirt,top,White
19549,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Solid Grey Sweatshirt,C:\Users\LENOVO\New folder\data\raw\images\19549.jpg,T-Shirt,top,Grey
49239,Men,Accessories,Headwear,Caps,White,Fall,2012.0,Casual,Arrow Men White Cap,C:\Users\LENOVO\New folder\data\raw\images\49239.jpg,Accessories,accessory,White
31323,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women Printed Red Kurta,C:\Users\LENOVO\New folder\data\raw\images\31323.jpg,Shirt,top,White
43703,Women,Accessories,Jewellery,Jewellery Set,Red,Summer,2012.0,Casual,Royal Diadem Red Earring & Pendant Set,C:\Users\LENOVO\New folder\data\raw\images\43703.jpg,Accessories,accessory,Red
13073,Men,Footwear,Shoes,Casual Shoes,White,Fall,2012.0,Casual,Numero Uno Men White Shoes,C:\Users\LENOVO\New folder\data\raw\images\13073.jpg,Shoes,shoes,White
57131,Women,Apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Elle Women Teal Top,C:\Users\LENOVO\New folder\data\raw\images\57131.jpg,T-Shirt,top,Teal
40186,Women,Apparel,Topwear,Kurtis,Black,Summer,2012.0,Ethnic,Mumbai Slang Women Pink & Black Kurti,C:\Users\LENOVO\New folder\data\raw\images\40186.jpg,Accessories,accessory,Black
58945,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017.0,Casual,Taylor of London Women White Satin Perfume,C:\Users\LENOVO\New folder\data\raw\images\58945.jpg,Accessories,accessory,White
33474,Women,Accessories,Belts,Belts,Blue,Summer,2012.0,Casual,Baggit Women Chotu Dum Blue Belt,C:\Users\LENOVO\New folder\data\raw\images\33474.jpg,Accessories,accessory,Blue
59897,Women,Apparel,Dress,Dresses,Yellow,Fall,2012.0,Casual,Femella Women Yellow Dress,C:\Users\LENOVO\New folder\data\raw\images\59897.jpg,Dress,top,Yellow
11724,Women,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Lee Women Check Red Shirts,C:\Users\LENOVO\New folder\data\raw\images\11724.jpg,Shirt,top,Red
5601,Men,Footwear,Flip Flops,Flip Flops,Brown,Summer,2011.0,Casual,Nike Men's Splash Thong Yellow Black Flip Flop,C:\Users\LENOVO\New folder\data\raw\images\5601.jpg,Shoes,shoes,Brown
20063,Women,Accessories,Mufflers,Mufflers,Black,Fall,2011.0,Casual,United Colors Of Benetton Women Black Muffler,C:\Users\LENOVO\New folder\data\raw\images\20063.jpg,Accessories,accessory,Black
53591,Men,Free Items,Free Gifts,Free Gifts,White,Winter,2016.0,Casual,Q&Q Men White Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\53591.jpg,Accessories,accessory,White
58179,Women,Accessories,Bags,Handbags,Blue,Summer,2012.0,Casual,Rocky S Women Blue Handbag,C:\Users\LENOVO\New folder\data\raw\images\58179.jpg,Accessories,accessory,Blue
39972,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2013.0,Casual,GAS Men Grey Campus Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\39972.jpg,Shoes,shoes,Grey
15384,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2013.0,Casual,Filac Men Hawai Black Slippers,C:\Users\LENOVO\New folder\data\raw\images\15384.jpg,Shoes,shoes,Black
52443,Women,Apparel,Loungewear and Nightwear,Nightdress,Green,Winter,2015.0,Casual,Red Rose White & Green Nightdress,C:\Users\LENOVO\New folder\data\raw\images\52443.jpg,Accessories,accessory,Green
41868,Men,Footwear,Sandal,Sandals,Turquoise Blue,Summer,2015.0,Casual,Estd. 1977 Men Turquoise Blue Sandals,C:\Users\LENOVO\New folder\data\raw\images\41868.jpg,Shoes,shoes,Turquoise Blue
36106,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,OTLS Men Laurel Black Wallet,C:\Users\LENOVO\New folder\data\raw\images\36106.jpg,Accessories,accessory,Black
23282,Men,Accessories,Watches,Watches,Off White,Winter,2016.0,Casual,Maxima Men Off White Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\23282.jpg,Accessories,accessory,Off White
34235,Men,Apparel,Topwear,Tshirts,Cream,Summer,2013.0,Casual,Proline Men Cream-Coloured Polo T-Shirt,C:\Users\LENOVO\New folder\data\raw\images\34235.jpg,T-Shirt,top,Cream
46615,Women,Footwear,Shoes,Heels,Red,Winter,2012.0,Casual,Catwalk Women Red Flats,C:\Users\LENOVO\New folder\data\raw\images\46615.jpg,Shoes,shoes,Red
19911,Unisex,Accessories,Bags,Messenger Bag,Grey,Winter,2015.0,Casual,Wildcraft Unisex Grey Printed Messenger Bag,C:\Users\LENOVO\New folder\data\raw\images\19911.jpg,Accessories,accessory,Grey
7532,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Nike Men's Encourage Blue T-shirt,C:\Users\LENOVO\New folder\data\raw\images\7532.jpg,T-Shirt,top,Blue
22350,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,John Players Men Check Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\22350.jpg,Shirt,top,Blue
16165,Men,Footwear,Shoes,Casual Shoes,Tan,Fall,2011.0,Casual,Enroute Men Leather Brown Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\16165.jpg,Shoes,shoes,Tan
2040,Men,Apparel,Topwear,Tshirts,White,Fall,2010.0,Casual,ADIDAS Mens Fire White Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\2040.jpg,T-Shirt,top,White
30695,Women,Footwear,Shoes,Flats,Bronze,Winter,2012.0,Casual,Catwalk Women Bronze toned Sandals,C:\Users\LENOVO\New folder\data\raw\images\30695.jpg,Shoes,shoes,Bronze
43367,Women,Footwear,Shoes,Flats,Black,Summer,2012.0,Casual,Reebok Women Black Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\43367.jpg,Shoes,shoes,Black
13417,Men,Apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Solid Blue Shirts,C:\Users\LENOVO\New folder\data\raw\images\13417.jpg,Shirt,top,Blue
27622,Men,Apparel,Bottomwear,Trousers,Grey,Summer,2012.0,Casual,Scullers Men Grey Trousers,C:\Users\LENOVO\New folder\data\raw\images\27622.jpg,Trousers,bottom,Grey
55202,Women,Personal Care,Lips,Lip Care,Pink,Spring,2017.0,Casual,Lakme Lip Love Hottie Lip Conditioner,C:\Users\LENOVO\New folder\data\raw\images\55202.jpg,Accessories,accessory,Pink
3192,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Tantra Men's Prism Black T-shirt,C:\Users\LENOVO\New folder\data\raw\images\3192.jpg,T-Shirt,top,Black
16959,Women,Accessories,Eyewear,Sunglasses,Brown,Winter,2016.0,Casual,Image Women Classic Eyewear Brown Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\16959.jpg,Accessories,accessory,Brown
11340,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Chicago Fit Jeans,C:\Users\LENOVO\New folder\data\raw\images\11340.jpg,Jeans,bottom,Blue
25175,Women,Accessories,Bags,Handbags,Red,Winter,2015.0,Casual,Lino Perros Women Red and Grey Handbag,C:\Users\LENOVO\New folder\data\raw\images\25175.jpg,Accessories,accessory,Red
10292,Women,Footwear,Shoes,Heels,Brown,Summer,2015.0,Casual,Clarks Women Brown Leather Heels,C:\Users\LENOVO\New folder\data\raw\images\10292.jpg,Shoes,shoes,Brown
57555,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017.0,,Lotus Herbals SPF-10 Tulip Love Lipstick 417,C:\Users\LENOVO\New folder\data\raw\images\57555.jpg,Accessories,accessory,Pink
52027,Unisex,Apparel,Topwear,Rain Jacket,Navy Blue,Summer,2012.0,,Just Natural Unisex Navy Blue Rain Jacket,C:\Users\LENOVO\New folder\data\raw\images\52027.jpg,Jacket,outerwear,Navy Blue
36562,Men,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Jack & Jones Men Dino White T-shirt,C:\Users\LENOVO\New folder\data\raw\images\36562.jpg,T-Shirt,top,White
25949,Women,Accessories,Scarves,Scarves,Brown,Summer,2012.0,Casual,Femella Women Printed Brown Scarf,C:\Users\LENOVO\New folder\data\raw\images\25949.jpg,Accessories,accessory,Brown
44142,Men,Personal Care,Fragrance,Perfume and Body Mist,Green,Spring,2017.0,Casual,dunhill Men Fresh Perfume,C:\Users\LENOVO\New folder\data\raw\images\44142.jpg,Accessories,accessory,Green
5265,Unisex,Accessories,Bags,Messenger Bag,Black,Winter,2015.0,Casual,Wildcraft Unisex Black & Red Messenger Bag,C:\Users\LENOVO\New folder\data\raw\images\5265.jpg,Accessories,accessory,Black
14632,Men,Accessories,Mufflers,Mufflers,Green,Fall,2011.0,Casual,United Colors of Benetton Men Solid Green Mufflers,C:\Users\LENOVO\New folder\data\raw\images\14632.jpg,Accessories,accessory,Green
11172,Men,Apparel,Topwear,Sweaters,Red,Fall,2011.0,Casual,Scullers Men Stripes Red Sweaters,C:\Users\LENOVO\New folder\data\raw\images\11172.jpg,T-Shirt,top,Red
25347,Men,Apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Levi's Men White Brief,C:\Users\LENOVO\New folder\data\raw\images\25347.jpg,Accessories,accessory,White
39718,Women,Apparel,Topwear,Tops,Beige,Summer,2012.0,Casual,Arrow Woman Beige Top,C:\Users\LENOVO\New folder\data\raw\images\39718.jpg,T-Shirt,top,Beige
41602,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012.0,Casual,Basics Men Navy Shirt,C:\Users\LENOVO\New folder\data\raw\images\41602.jpg,Shirt,top,Navy Blue
33222,Women,Apparel,Topwear,Tunics,Brown,Summer,2012.0,Casual,Sepia Women Brown Tunic,C:\Users\LENOVO\New folder\data\raw\images\33222.jpg,Shirt,top,Brown
24295,Men,Accessories,Socks,Socks,Black,Summer,2016.0,Casual,Quiksilver Men Black Socks,C:\Users\LENOVO\New folder\data\raw\images\24295.jpg,Accessories,accessory,Black
57767,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017.0,,Lotus Herbals Whiteglow Yogurt Skin Whitening & Brightening Face Masque 80 g,C:\Users\LENOVO\New folder\data\raw\images\57767.jpg,Accessories,accessory,White
36750,Girls,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Little Miss Girls Chatterbox Navy Blue Dress,C:\Users\LENOVO\New folder\data\raw\images\36750.jpg,Dress,top,Navy Blue
37682,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012.0,Casual,American Tourister Unisex Black Backpack,C:\Users\LENOVO\New folder\data\raw\images\37682.jpg,Accessories,accessory,Black
34007,Girls,Apparel,Topwear,Tops,Pink,Summer,2012.0,Casual,Gini and Jony Girls Pink Top,C:\Users\LENOVO\New folder\data\raw\images\34007.jpg,T-Shirt,top,Pink
50542,Men,Apparel,Innerwear,Briefs,Red,Summer,2016.0,Casual,Chromozome Men Red Briefs,C:\Users\LENOVO\New folder\data\raw\images\50542.jpg,Accessories,accessory,Red
17285,Men,Apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,U.S. Polo Assn. Men Solid Black  polo Tshirt,C:\Users\LENOVO\New folder\data\raw\images\17285.jpg,T-Shirt,top,Black
43969,Women,Personal Care,Fragrance,Perfume and Body Mist,Black,Spring,2017.0,Casual,DKNY Women Delicious Night Perfume,C:\Users\LENOVO\New folder\data\raw\images\43969.jpg,Accessories,accessory,Black
28458,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012.0,Sports,Urban Yoga Women Blue Capris,C:\Users\LENOVO\New folder\data\raw\images\28458.jpg,Trousers,bottom,Blue
22162,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2011.0,Casual,Timberland Men Black Casual Shoes,C:\Users\LENOVO\New folder\data\raw\images\22162.jpg,Shoes,shoes,Black
16357,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Peter England Men Stripes Blue Shirt,C:\Users\LENOVO\New folder\data\raw\images\16357.jpg,Shirt,top,Blue
46427,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Timex Men Black Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\46427.jpg,Accessories,accessory,Black
7700,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women's All Girls Dying Jealousy Pink Top,C:\Users\LENOVO\New folder\data\raw\images\7700.jpg,T-Shirt,top,Pink
27410,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Multi,Summer,2018.0,Casual,Jockey Women Assorted Lounge Pants,C:\Users\LENOVO\New folder\data\raw\images\27410.jpg,Accessories,accessory,Multi
2272,Men,Apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Nike Mens Blue Polo T-shirt,C:\Users\LENOVO\New folder\data\raw\images\2272.jpg,T-Shirt,top,Blue
43155,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Women Black Dial Watch,C:\Users\LENOVO\New folder\data\raw\images\43155.jpg,Accessories,accessory,Black
42087,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Aztek Shoes,C:\Users\LENOVO\New folder\data\raw\images\42087.jpg,Sneakers,shoes,White
8748,Men,Apparel,Topwear,Shirts,Orange,Fall,2011.0,Casual,Indigo Nation Men Plain Orange Shirts,C:\Users\LENOVO\New folder\data\raw\images\8748.jpg,Shirt,top,Orange
55030,Women,Personal Care,Lips,Lipstick,Red,Spring,2017.0,Casual,Lakme Absolute Matte Milan Red Lipstick 48,C:\Users\LENOVO\New folder\data\raw\images\55030.jpg,Accessories,accessory,Red
17043,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2013.0,Casual,Gas Men Skate 003 Casual Shoe,C:\Users\LENOVO\New folder\data\raw\images\17043.jpg,Shoes,shoes,Black
50784,Women,Footwear,Shoes,Heels,Cream,Fall,2013.0,Casual,Clarks Women Cream Coloured Onslow Beat Leather Wedges,C:\Users\LENOVO\New folder\data\raw\images\50784.jpg,Shoes,shoes,Cream
2888,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Wedding Heeled Bronze Heels,C:\Users\LENOVO\New folder\data\raw\images\2888.jpg,Shoes,shoes,Brown
23276,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Ssteele Men Black Watch,C:\Users\LENOVO\New folder\data\raw\images\23276.jpg,Accessories,accessory,Black
6414,Men,Footwear,Flip Flops,Flip Flops,Grey,Summer,2011.0,Casual,Lotto Men's Thong Blue White Flip Flop,C:\Users\LENOVO\New folder\data\raw\images\6414.jpg,Shoes,shoes,Grey
18837,Men,Accessories,Belts,Belts,Brown,Summer,2011.0,Formal,Peter England Men Formal Brown Belt,C:\Users\LENOVO\New folder\data\raw\images\18837.jpg,Accessories,accessory,Brown
35313,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016.0,Ethnic,Fabindia Women Anusuya Silver Earrings,C:\Users\LENOVO\New folder\data\raw\images\35313.jpg,Accessories,accessory,Silver
51656,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fossil Men Black Dial Chronograph Watch CH2737,C:\Users\LENOVO\New folder\data\raw\images\51656.jpg,Accessories,accessory,Black
16191,Men,Apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Puma Men Graphic White TShirt,C:\Users\LENOVO\New folder\data\raw\images\16191.jpg,T-Shirt,top,White
30661,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016.0,Casual,Park Avenue Men Black Sunglasses,C:\Users\LENOVO\New folder\data\raw\images\30661.jpg,Accessories,accessory,Black
43393,Men,Accessories,Wallets,Wallets,Brown,Summer,2012.0,Casual,Lino Perros Men Brown Wallet,C:\Users\LENOVO\New folder\data\raw\images\43393.jpg,Accessories,accessory,Brown
26704,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,Nike Men White T-Lite 9 SL Shoes,C:\Users\LENOVO\New folder\data\raw\images\26704.jpg,Sneakers,shoes,White
12531,Women,Apparel,Topwear,Sweatshirts,Pink,Fall,2011.0,Casual,Puma Women Solid Pink Sweatshirts,C:\Users\LENOVO\New folder\data\raw\images\12531.jpg,T-Shirt,top,Pink
42241,Women,Apparel,Topwear,Tops,Purple,Summer,2012.0,Casual,Sepia Women Purple Top,C:\Users\LENOVO\New folder\data\raw\images\42241.jpg,T-Shirt,top,Purple
56473,Women,Personal Care,Nails,Nail Polish,Purple,Spring,2017.0,Casual,Streetwear Grape Shimmer Nail Polish 41,C:\Users\LENOVO\New folder\data\raw\images\56473.jpg,Accessories,accessory,Purple
25181,Women,Accessories,Bags,Handbags,Brown,Winter,2015.0,Casual,Lino Perros Women Leatherite Brown Handbag,C:\Users\LENOVO\New folder\data\raw\images\25181.jpg,Accessories,accessory,Brown
